Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","44","Colombia","5312","Area harvested","388","Tomatoes","1985","1985","ha","14550","","Official data"
"QCL","Crops and livestock products","44","Colombia","5312","Area harvested","388","Tomatoes","1986","1986","ha","13623","","Official data"
"QCL","Crops and livestock products","44","Colombia","5312","Area harvested","388","Tomatoes","1987","1987","ha","14305","","Official data"
"QCL","Crops and livestock products","44","Colombia","5312","Area harvested","388","Tomatoes","1988","1988","ha","15947","","Official data"
"QCL","Crops and livestock products","44","Colombia","5312","Area harvested","388","Tomatoes","1989","1989","ha","22000","","Official data"
"QCL","Crops and livestock products","44","Colombia","5312","Area harvested","388","Tomatoes","1990","1990","ha","23400","","Official data"
"QCL","Crops and livestock products","44","Colombia","5312","Area harvested","388","Tomatoes","1991","1991","ha","14774","","Official data"
"QCL","Crops and livestock products","44","Colombia","5312","Area harvested","388","Tomatoes","1992","1992","ha","14000","F","FAO estimate"
"QCL","Crops and livestock products","44","Colombia","5312","Area harvested","388","Tomatoes","1993","1993","ha","12968","","Official data"
"QCL","Crops and livestock products","44","Colombia","5312","Area harvested","388","Tomatoes","1994","1994","ha","12841","","Official data"
"QCL","Crops and livestock products","44","Colombia","5312","Area harvested","388","Tomatoes","1995","1995","ha","12800","F","FAO estimate"
"QCL","Crops and livestock products","44","Colombia","5312","Area harvested","388","Tomatoes","1996","1996","ha","13500","F","FAO estimate"
"QCL","Crops and livestock products","44","Colombia","5312","Area harvested","388","Tomatoes","1997","1997","ha","14000","F","FAO estimate"
"QCL","Crops and livestock products","44","Colombia","5312","Area harvested","388","Tomatoes","1998","1998","ha","15000","F","FAO estimate"
"QCL","Crops and livestock products","44","Colombia","5312","Area harvested","388","Tomatoes","1999","1999","ha","16942","","Official data"
"QCL","Crops and livestock products","44","Colombia","5312","Area harvested","388","Tomatoes","2000","2000","ha","17264","","Official data"
"QCL","Crops and livestock products","44","Colombia","5312","Area harvested","388","Tomatoes","2001","2001","ha","16515","","Official data"
"QCL","Crops and livestock products","44","Colombia","5312","Area harvested","388","Tomatoes","2002","2002","ha","16762","","Official data"
"QCL","Crops and livestock products","44","Colombia","5312","Area harvested","388","Tomatoes","2003","2003","ha","15202","","Official data"
"QCL","Crops and livestock products","44","Colombia","5312","Area harvested","388","Tomatoes","2004","2004","ha","15456","","Official data"
"QCL","Crops and livestock products","44","Colombia","5312","Area harvested","388","Tomatoes","2005","2005","ha","14908","","Official data"
"QCL","Crops and livestock products","44","Colombia","5312","Area harvested","388","Tomatoes","2006","2006","ha","16953","","Official data"
"QCL","Crops and livestock products","44","Colombia","5312","Area harvested","388","Tomatoes","2007","2007","ha","15783","","Official data"
"QCL","Crops and livestock products","44","Colombia","5312","Area harvested","388","Tomatoes","2008","2008","ha","16736","","Official data"
"QCL","Crops and livestock products","44","Colombia","5312","Area harvested","388","Tomatoes","2009","2009","ha","15330","","Official data"
"QCL","Crops and livestock products","44","Colombia","5312","Area harvested","388","Tomatoes","2010","2010","ha","13943","","Official data"
"QCL","Crops and livestock products","44","Colombia","5312","Area harvested","388","Tomatoes","2011","2011","ha","15181","","Official data"
"QCL","Crops and livestock products","44","Colombia","5312","Area harvested","388","Tomatoes","2012","2012","ha","16660","","Official data"
"QCL","Crops and livestock products","44","Colombia","5312","Area harvested","388","Tomatoes","2013","2013","ha","16724","","Official data"
"QCL","Crops and livestock products","44","Colombia","5312","Area harvested","388","Tomatoes","2014","2014","ha","16388","","Official data"
"QCL","Crops and livestock products","44","Colombia","5312","Area harvested","388","Tomatoes","2015","2015","ha","16575","","Official data"
"QCL","Crops and livestock products","44","Colombia","5312","Area harvested","388","Tomatoes","2016","2016","ha","20295","","Official data"
"QCL","Crops and livestock products","44","Colombia","5312","Area harvested","388","Tomatoes","2017","2017","ha","9939","","Official data"
"QCL","Crops and livestock products","44","Colombia","5312","Area harvested","388","Tomatoes","2018","2018","ha","10064","","Official data"
"QCL","Crops and livestock products","44","Colombia","5312","Area harvested","388","Tomatoes","2019","2019","ha","8478","","Official data"
"QCL","Crops and livestock products","44","Colombia","5312","Area harvested","388","Tomatoes","2020","2020","ha","8783","","Official data"
"QCL","Crops and livestock products","44","Colombia","5419","Yield","388","Tomatoes","1961","1961","hg/ha","148649","Fc","Calculated data"
"QCL","Crops and livestock products","44","Colombia","5419","Yield","388","Tomatoes","1962","1962","hg/ha","149813","Fc","Calculated data"
"QCL","Crops and livestock products","44","Colombia","5419","Yield","388","Tomatoes","1963","1963","hg/ha","152222","Fc","Calculated data"
"QCL","Crops and livestock products","44","Colombia","5419","Yield","388","Tomatoes","1964","1964","hg/ha","145517","Fc","Calculated data"
"QCL","Crops and livestock products","44","Colombia","5419","Yield","388","Tomatoes","1965","1965","hg/ha","144667","Fc","Calculated data"
"QCL","Crops and livestock products","44","Colombia","5419","Yield","388","Tomatoes","1966","1966","hg/ha","111607","Fc","Calculated data"
"QCL","Crops and livestock products","44","Colombia","5419","Yield","388","Tomatoes","1967","1967","hg/ha","113043","Fc","Calculated data"
"QCL","Crops and livestock products","44","Colombia","5419","Yield","388","Tomatoes","1968","1968","hg/ha","115948","Fc","Calculated data"
"QCL","Crops and livestock products","44","Colombia","5419","Yield","388","Tomatoes","1969","1969","hg/ha","119658","Fc","Calculated data"
"QCL","Crops and livestock products","44","Colombia","5419","Yield","388","Tomatoes","1970","1970","hg/ha","120833","Fc","Calculated data"
"QCL","Crops and livestock products","44","Colombia","5419","Yield","388","Tomatoes","1971","1971","hg/ha","121840","Fc","Calculated data"
"QCL","Crops and livestock products","44","Colombia","5419","Yield","388","Tomatoes","1972","1972","hg/ha","120379","Fc","Calculated data"
"QCL","Crops and livestock products","44","Colombia","5419","Yield","388","Tomatoes","1973","1973","hg/ha","141667","Fc","Calculated data"
"QCL","Crops and livestock products","44","Colombia","5419","Yield","388","Tomatoes","1974","1974","hg/ha","160000","Fc","Calculated data"
"QCL","Crops and livestock products","44","Colombia","5419","Yield","388","Tomatoes","1975","1975","hg/ha","184000","Fc","Calculated data"
"QCL","Crops and livestock products","44","Colombia","5419","Yield","388","Tomatoes","1976","1976","hg/ha","180000","Fc","Calculated data"
"QCL","Crops and livestock products","44","Colombia","5419","Yield","388","Tomatoes","1977","1977","hg/ha","170000","Fc","Calculated data"
"QCL","Crops and livestock products","44","Colombia","5419","Yield","388","Tomatoes","1978","1978","hg/ha","170000","Fc","Calculated data"
"QCL","Crops and livestock products","44","Colombia","5419","Yield","388","Tomatoes","1979","1979","hg/ha","170000","Fc","Calculated data"
"QCL","Crops and livestock products","44","Colombia","5419","Yield","388","Tomatoes","1980","1980","hg/ha","170000","Fc","Calculated data"
"QCL","Crops and livestock products","44","Colombia","5419","Yield","388","Tomatoes","1981","1981","hg/ha","166096","Fc","Calculated data"
"QCL","Crops and livestock products","44","Colombia","5419","Yield","388","Tomatoes","1982","1982","hg/ha","170000","Fc","Calculated data"
"QCL","Crops and livestock products","44","Colombia","5419","Yield","388","Tomatoes","1983","1983","hg/ha","188119","Fc","Calculated data"
"QCL","Crops and livestock products","44","Colombia","5419","Yield","388","Tomatoes","1984","1984","hg/ha","190000","Fc","Calculated data"
"QCL","Crops and livestock products","44","Colombia","5419","Yield","388","Tomatoes","1985","1985","hg/ha","225949","Fc","Calculated data"
"QCL","Crops and livestock products","44","Colombia","5419","Yield","388","Tomatoes","1986","1986","hg/ha","222531","Fc","Calculated data"
"QCL","Crops and livestock products","44","Colombia","5419","Yield","388","Tomatoes","1987","1987","hg/ha","218733","Fc","Calculated data"
"QCL","Crops and livestock products","44","Colombia","5419","Yield","388","Tomatoes","1988","1988","hg/ha","220152","Fc","Calculated data"
"QCL","Crops and livestock products","44","Colombia","5419","Yield","388","Tomatoes","1989","1989","hg/ha","220182","Fc","Calculated data"
"QCL","Crops and livestock products","44","Colombia","5419","Yield","388","Tomatoes","1990","1990","hg/ha","215814","Fc","Calculated data"
"QCL","Crops and livestock products","44","Colombia","5419","Yield","388","Tomatoes","1991","1991","hg/ha","218309","Fc","Calculated data"
"QCL","Crops and livestock products","44","Colombia","5419","Yield","388","Tomatoes","1992","1992","hg/ha","214286","Fc","Calculated data"
"QCL","Crops and livestock products","44","Colombia","5419","Yield","388","Tomatoes","1993","1993","hg/ha","210638","Fc","Calculated data"
"QCL","Crops and livestock products","44","Colombia","5419","Yield","388","Tomatoes","1994","1994","hg/ha","234095","Fc","Calculated data"
"QCL","Crops and livestock products","44","Colombia","5419","Yield","388","Tomatoes","1995","1995","hg/ha","195313","Fc","Calculated data"
"QCL","Crops and livestock products","44","Colombia","5419","Yield","388","Tomatoes","1996","1996","hg/ha","207407","Fc","Calculated data"
"QCL","Crops and livestock products","44","Colombia","5419","Yield","388","Tomatoes","1997","1997","hg/ha","214286","Fc","Calculated data"
"QCL","Crops and livestock products","44","Colombia","5419","Yield","388","Tomatoes","1998","1998","hg/ha","186667","Fc","Calculated data"
"QCL","Crops and livestock products","44","Colombia","5419","Yield","388","Tomatoes","1999","1999","hg/ha","212310","Fc","Calculated data"
"QCL","Crops and livestock products","44","Colombia","5419","Yield","388","Tomatoes","2000","2000","hg/ha","217263","Fc","Calculated data"
"QCL","Crops and livestock products","44","Colombia","5419","Yield","388","Tomatoes","2001","2001","hg/ha","241193","Fc","Calculated data"
"QCL","Crops and livestock products","44","Colombia","5419","Yield","388","Tomatoes","2002","2002","hg/ha","245288","Fc","Calculated data"
"QCL","Crops and livestock products","44","Colombia","5419","Yield","388","Tomatoes","2003","2003","hg/ha","258728","Fc","Calculated data"
"QCL","Crops and livestock products","44","Colombia","5419","Yield","388","Tomatoes","2004","2004","hg/ha","260652","Fc","Calculated data"
"QCL","Crops and livestock products","44","Colombia","5419","Yield","388","Tomatoes","2005","2005","hg/ha","281769","Fc","Calculated data"
"QCL","Crops and livestock products","44","Colombia","5419","Yield","388","Tomatoes","2006","2006","hg/ha","261657","Fc","Calculated data"
"QCL","Crops and livestock products","44","Colombia","5419","Yield","388","Tomatoes","2007","2007","hg/ha","300524","Fc","Calculated data"
"QCL","Crops and livestock products","44","Colombia","5419","Yield","388","Tomatoes","2008","2008","hg/ha","293337","Fc","Calculated data"
